bus,bus_id,name,annual_TWh,annual_pct,year_peak_valley,year_std,year_peak_hour,year_valley_hour,aug_peak_valley,aug_std,aug_peak_hour,jan_peak_valley,jan_std,jan_peak_hour,season_peak_shift
bus_86,86,영주,1.8779835837892056,0.34155286466995854,1.1428449437325445,0.044064900073475244,10,3,1.2610969831061047,0.08395797482078732,13,1.1265183285541238,0.03570627884306196,9,4
bus_174,174,함안,2.7219798844250915,0.4950522651659915,1.1716048929586007,0.05151864762635389,9,21,1.2742346277404832,0.08710593664650397,10,1.1952331185911458,0.04763860652732624,8,2
bus_193,193,남해,1.5202959882540317,0.2764994616655258,1.1646441324555177,0.05189871387513214,11,3,1.2783884479228693,0.09050238394384805,13,1.1228908519826535,0.035101968416412374,11,2
bus_188,188,하동,1.379112649147923,0.2508221477999461,1.1132638989389565,0.033617692229171194,10,4,1.2806747892317123,0.08839265022677414,13,1.0872177151621076,0.02488067692642426,8,5
bus_108,108,군산,5.025705708898783,0.9140357757542665,1.1803493634432598,0.05604508090056513,10,4,1.289389079191752,0.09201026253309619,13,1.1546069735361406,0.047594489786023306,9,4
bus_149,149,구미,8.003163773450943,1.4555524003727538,1.1973640535502488,0.06458390034877481,11,4,1.2914026558826956,0.09288858669645107,14,1.1952028259252423,0.061628521044235884,10,4
bus_48,48,오산,6.191412391954725,1.1260453270621245,1.1869912552758297,0.06032805873751034,11,3,1.2972296676396988,0.09427107130720638,13,1.189382323475933,0.05637382425854598,10,3
bus_106,106,서천,2.1849394495701713,0.39737958019065406,1.1927328300251314,0.06043621279391707,10,4,1.2987579054506517,0.09541737754821687,14,1.173957994418962,0.05358487934067175,10,4
bus_83,83,단양,1.9116617403488592,0.3476779825618539,1.2696449206314695,0.0755418494973701,10,21,1.3207975753882715,0.09687304223301545,10,1.2580976492792402,0.07337654006471916,14,4
bus_79,79,영월,1.104383817090454,0.20085663137762955,1.2205950783195465,0.06936408867687639,10,4,1.3235358336831564,0.09477232393119352,10,1.206414826654466,0.06590513968619024,13,3
bus_73,73,동해,2.0794176165957934,0.37818810021780824,1.2239646582148764,0.06746341548850818,10,4,1.3277334502792728,0.09461073123444365,10,1.2234458228628338,0.07006826808565121,13,3
bus_146,146,군위,1.192842843027713,0.21694486238006636,1.224014755261232,0.0717893631186266,11,3,1.3485894581537647,0.10881033349782478,13,1.1969483805243335,0.05866496193102113,9,4
bus_47,47,화성,7.730572020991294,1.405975559157699,1.24043072697975,0.0776465795422576,10,3,1.349198144837295,0.10822360748161138,14,1.245259232915514,0.07538942526909184,10,4
bus_161,161,고령,1.154452497562032,0.20996272867950658,1.239026092814266,0.07750061675962766,10,4,1.3601451295906977,0.11533125581352908,14,1.2104245600549204,0.06371654445876007,8,6
bus_8,8,파주,7.117928456205748,1.2945527723024939,1.2393099358074962,0.07658580480655106,11,3,1.3625173357683873,0.11344763146739141,13,1.2480859572155725,0.07341156353938338,10,3
